id,name,aliases,visual_keywords,visual_description,recognition_hint
entity_CP_SWT_019,石湾窑绿釉刻人物兽头耳瓶,绿釉刻人物兽头耳瓶|刻人物兽头耳瓶|绿瓶|人物瓶,绿釉|人物|瓶,瓷质瓶，通体施绿釉，饰刻人物兽头耳纹，做工精细考究，形态端整大方。,绿釉色，可据此与同类器物区分。
entity_CP_SWT_020,石湾窑石榴红釉狮,石榴红釉狮,石榴红|狮,瓷质器物，施石榴红釉，饰釉狮纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_021,石湾窑翠毛釉鳜鱼瓶,翠毛釉鳜鱼瓶|鳜鱼瓶|翠毛瓶|鱼瓶,鱼|瓶,瓷质瓶，通体施翠毛釉，饰鳜鱼纹，做工精细考究，形态端整大方。,翠毛釉色独特，可据此与同类器物区分。
entity_CP_SWT_022,石湾窑钧蓝釉瞌睡老人,钧蓝釉瞌睡老人,钧蓝釉,瓷质器物，通体施钧蓝釉，饰瞌睡老人纹，做工精细考究，形态端整大方。,钧蓝釉色独特，可据此与同类器物区分。
entity_CP_SWT_023,石湾窑石榴红釉持桃寿星,石榴红釉持桃寿星,石榴红|桃,瓷质器物，施石榴红釉，饰釉持桃寿星纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_024,石湾窑钧蓝釉石山,钧蓝釉石山,钧蓝釉,瓷质器物，通体施钧蓝釉，饰石山纹，做工精细考究，形态端整大方。,钧蓝釉色独特，可据此与同类器物区分。
entity_CP_SWT_025,石湾窑紫钧釉鹌鹑,紫钧釉鹌鹑,陶塑,瓷质器物，饰紫钧釉鹌鹑纹，做工精细考究，形态端整大方。,紫钧釉鹌鹑纹饰，可据此与同类器物区分。
entity_CP_SWT_026,石湾窑石榴红釉铁拐李,石榴红釉铁拐李,石榴红,瓷质器物，施石榴红釉，饰釉铁拐李纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_027,石湾窑青釉布袋佛,青釉布袋佛,青釉,瓷质器物，通体施青釉，为布袋佛形象，做工精细考究，形态端整大方。,青釉色，布袋佛题材，可据此与同类器物区分。
entity_CP_SWT_028,《张良晋履》摆件,张良晋履|摆件,摆件|陶塑,陶质摆件，绘《张良晋履》图景，画面见《张良晋履》等形象。,《张良晋履》主题陶质摆件，画面内容独特。
entity_CP_SWT_029,石湾窑翠毛釉梅瓶,翠毛釉梅瓶|翠毛梅瓶|梅梅瓶,梅|瓶,瓷质梅瓶，通体施翠毛釉，饰梅纹，做工精细考究，形态端整大方。,翠毛釉色独特，梅瓶造型，可据此与同类器物区分。
entity_CP_SWT_030,石湾窑粉青釉兽头耳瓶,粉青釉兽头耳瓶|粉兽头耳瓶|青瓶,青釉|瓶,瓷质瓶，通体施青釉，饰粉兽头耳纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_SWT_031,石湾窑宝蓝釉写山水瓶,宝蓝釉写山水瓶|宝写山水瓶|蓝瓶|山水瓶,蓝釉|山水|瓶,瓷质瓶，通体施蓝釉，饰宝写山水纹，做工精细考究，形态端整大方。,蓝釉色，可据此与同类器物区分。
entity_CP_SWT_032,石湾窑仿哥窑铁拐李,仿哥窑铁拐李,陶塑,陶质器物，饰仿哥窑铁拐李纹，做工精细考究，形态端整大方。,仿哥窑铁拐李纹饰，可据此与同类器物区分。
entity_CP_SWT_033,石湾窑天青釉凤耳瓶,天青釉凤耳瓶|天凤耳瓶|青瓶|凤瓶,青釉|凤|瓶,瓷质瓶，通体施青釉，饰天凤耳纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_SWT_034,石湾窑红釉双耳扁瓶,红釉双耳扁瓶|双耳扁瓶|红扁瓶,红釉|瓶,瓷质扁瓶，通体施红釉，饰双耳纹，做工精细考究，形态端整大方。,红釉色，可据此与同类器物区分。
entity_CP_SWT_035,石湾窑仿磁州窑绘花酒缸,仿磁州窑绘花酒缸|仿磁州窑绘花缸,陶塑,陶质缸，饰仿磁州窑绘花酒纹，做工精细考究，形态端整大方。,仿磁州窑绘花纹饰，可据此与同类器物区分。
entity_CP_SWT_036,石湾窑五彩釉持经坐莲观音,五彩釉持经坐莲观音,五彩|观音|莲,瓷质器物，以五彩绘饰，为釉持经坐莲观音形象，做工精细考究，形态端整大方。,五彩色彩丰富，可据此与同类器物区分。
entity_CP_SWT_037,石湾窑青花绘花鸟诗文六角笔插,青花绘花鸟诗文六角笔插|绘花鸟诗文六角|青花角|花鸟角,青花|花鸟,瓷质角，以青花绘饰，饰绘花鸟诗文六角笔插纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_SWT_038,石湾窑白釉布袋罗汉,白釉布袋罗汉,白釉|罗汉,瓷质器物，通体施白釉，为布袋罗汉形象，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_SWT_039,石湾窑葱白釉万字纹茶叶罐,葱白釉万字纹茶叶罐|万字纹茶叶罐|葱白罐,白釉|罐,瓷质罐，通体施葱白釉，饰万字纹茶叶纹，做工精细考究，形态端整大方。,葱白与白双色，可据此与同类器物区分。
entity_CP_SWT_040,石湾窑红釉坐鹿寿星,红釉坐鹿寿星,红釉|鹿,瓷质器物，通体施红釉，饰坐鹿寿星纹，做工精细考究，形态端整大方。,红釉色，可据此与同类器物区分。
entity_CP_SWT_041,石湾窑豹皮斑釉象耳瓶,豹皮斑釉象耳瓶|象瓶,象|瓶,瓷质瓶，饰豹皮斑釉象耳纹，做工精细考究，形态端整大方。,豹皮斑釉象耳纹饰，可据此与同类器物区分。
entity_CP_SWT_042,石湾窑粉青釉雕太白酣酒扁瓶,粉青釉雕太白酣酒扁瓶|粉雕太白酣酒扁瓶|青扁瓶,青釉|瓶,瓷质扁瓶，通体施青釉，饰粉雕太白酣酒纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_SWT_043,石湾窑石榴红釉狮子,石榴红釉狮子,石榴红|狮,瓷质器物，施石榴红釉，饰釉狮子纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_044,石湾窑彩釉双鱼瓶,彩釉双鱼瓶|鱼瓶,鱼|瓶,瓷质瓶，饰彩釉双鱼纹，做工精细考究，形态端整大方。,彩釉双鱼纹饰，可据此与同类器物区分。
entity_CP_SWT_045,石湾窑翠毛釉象耳瓶,翠毛釉象耳瓶|象耳瓶|翠毛瓶|象瓶,象|瓶,瓷质瓶，通体施翠毛釉，饰象耳纹，做工精细考究，形态端整大方。,翠毛釉色独特，可据此与同类器物区分。
entity_CP_SWT_046,石湾窑白釉持瓶观音,白釉持瓶观音|持瓶观音瓶|白瓶|观音瓶,白釉|观音|瓶,瓷质瓶，通体施白釉，为持瓶观音形象，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_SWT_047,石湾窑钧蓝釉梅瓶,钧蓝釉梅瓶|钧蓝梅瓶|梅梅瓶,钧蓝釉|梅|瓶,瓷质梅瓶，通体施钧蓝釉，饰梅纹，做工精细考究，形态端整大方。,钧蓝釉色独特，梅瓶造型，可据此与同类器物区分。
entity_CP_SWT_048,石湾窑铁锈釉石山,铁锈釉石山,陶塑,瓷质器物，饰铁锈釉石山纹，做工精细考究，形态端整大方。,铁锈釉石山纹饰，可据此与同类器物区分。
entity_CP_SWT_049,石湾窑紫钧釉兽头耳瓶,紫钧釉兽头耳瓶,瓶,瓷质瓶，饰紫钧釉兽头耳纹，做工精细考究，形态端整大方。,紫钧釉兽头耳纹饰，可据此与同类器物区分。
entity_CP_SWT_050,石湾窑黑斑釉象耳瓶,黑斑釉象耳瓶|象瓶,象|瓶,瓷质瓶，饰黑斑釉象耳纹，做工精细考究，形态端整大方。,黑斑釉象耳纹饰，可据此与同类器物区分。
entity_CP_SWT_051,石湾窑石榴红釉熊,石榴红釉熊,石榴红,瓷质器物，施石榴红釉，饰釉熊纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_052,石湾窑红釉竹雀笔插,红釉竹雀笔插,红釉|雀|竹,瓷质器物，通体施红釉，饰竹雀笔插纹，做工精细考究，形态端整大方。,红釉色，可据此与同类器物区分。
entity_CP_SWT_053,石湾窑黄釉兽头耳三足炉,黄釉兽头耳三足炉|兽头耳三足炉|黄炉,黄釉|炉,瓷质炉，通体施黄釉，饰兽头耳三足纹，做工精细考究，形态端整大方。,黄釉色，可据此与同类器物区分。
entity_CP_SWT_054,石湾窑珍珠熊,珍珠熊,陶塑,陶质器物，饰珍珠熊纹，做工精细考究，形态端整大方。,珍珠熊纹饰，可据此与同类器物区分。
entity_CP_SWT_055,石湾窑石榴红釉和合二仙,石榴红釉和合二仙,石榴红,瓷质器物，施石榴红釉，饰釉和合二仙纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_056,石湾窑茶叶末釉双蛟瓶,茶叶末釉双蛟瓶|釉双蛟瓶|茶叶末瓶,瓶,瓷质瓶，施茶叶末釉，饰釉双蛟纹，做工精细考究，形态端整大方。,茶叶末釉色独特，可据此与同类器物区分。
entity_CP_SWT_057,石湾窑仿舒窑角瑞,仿舒窑角瑞|仿舒窑角瑞角,陶塑,陶质角，饰仿舒窑角瑞纹，做工精细考究，形态端整大方。,仿舒窑角瑞纹饰，可据此与同类器物区分。
entity_CP_SWT_058,石湾窑石榴红釉山峰笔架,石榴红釉山峰笔架,石榴红,瓷质器物，施石榴红釉，饰釉山峰笔架纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_059,石湾窑茶叶末釉觚形瓶,茶叶末釉觚形瓶|釉觚形瓶|茶叶末瓶,瓶,瓷质瓶，施茶叶末釉，饰釉觚形纹，做工精细考究，形态端整大方。,茶叶末釉色独特，可据此与同类器物区分。
entity_CP_SWT_060,石湾窑玫瑰紫釉双蛟蒜头瓶,玫瑰紫釉双蛟蒜头瓶,瓶,瓷质蒜头瓶，饰玫瑰紫釉双蛟纹，做工精细考究，形态端整大方。,蒜头瓶造型，可据此与同类器物区分。
entity_CP_SWT_061,石湾窑钧蓝釉苏武牧羊,钧蓝釉苏武牧羊,钧蓝釉|羊,瓷质器物，通体施钧蓝釉，饰苏武牧羊纹，做工精细考究，形态端整大方。,钧蓝釉色独特，可据此与同类器物区分。
entity_CP_SWT_062,石湾窑红釉凤耳瓶,红釉凤耳瓶|凤耳瓶|红瓶|凤瓶,红釉|凤|瓶,瓷质瓶，通体施红釉，饰凤耳纹，做工精细考究，形态端整大方。,红釉色，可据此与同类器物区分。
entity_CP_SWT_063,石湾窑斑釉梅瓶,斑釉梅瓶|梅梅瓶,梅|瓶,瓷质梅瓶，饰斑釉、梅纹，纹样层次分明，视觉特征鲜明独特。,梅瓶造型，可据此与同类器物区分。
entity_CP_SWT_064,石湾窑玳瑁釉兽头耳瓶,玳瑁釉兽头耳瓶|釉兽头耳瓶|玳瑁瓶,瓶,瓷质瓶，施玳瑁釉，饰釉兽头耳纹，做工精细考究，形态端整大方。,玳瑁釉色，可据此与同类器物区分。
entity_CP_SWT_065,石湾窑棕色釉猫,棕色釉猫,猫,瓷质器物，饰棕色釉猫纹，做工精细考究，形态端整大方。,棕色釉猫纹饰，可据此与同类器物区分。
entity_CP_SWT_066,石湾窑紫钧釉渣斗,紫钧釉渣斗,陶塑,瓷质斗，饰紫钧釉渣纹，做工精细考究，形态端整大方。,紫钧釉渣纹饰，可据此与同类器物区分。
entity_CP_SWT_067,石湾窑玳瑁釉双蛟天球瓶,玳瑁釉双蛟天球瓶|釉双蛟天球瓶|玳瑁天球瓶,瓶,瓷质天球瓶，施玳瑁釉，饰釉双蛟纹，做工精细考究，形态端整大方。,玳瑁釉色，天球瓶造型，可据此与同类器物区分。
entity_CP_SWT_068,石湾窑紫钧釉蒜口瓶,紫钧釉蒜口瓶,瓶,瓷质瓶，饰紫钧釉蒜口纹，做工精细考究，形态端整大方。,紫钧釉蒜口纹饰，可据此与同类器物区分。
entity_CP_SWT_069,石湾窑红釉罗汉,红釉罗汉,红釉|罗汉,瓷质器物，通体施红釉，为罗汉形象，做工精细考究，形态端整大方。,红釉色，可据此与同类器物区分。
entity_CP_SWT_070,石湾窑钧蓝釉蟹形水仙盆,钧蓝釉蟹形水仙盆|蟹形水仙盆|钧蓝盆,钧蓝釉|盆,瓷质盆，通体施钧蓝釉，饰蟹形水仙纹，做工精细考究，形态端整大方。,钧蓝釉色独特，可据此与同类器物区分。
entity_CP_SWT_071,古铜釉孙中山立像,孙中山立像|古铜立像,陶塑,瓷质立像，通体施古铜釉，为孙中山形象，做工精细考究，形态端整大方。,古铜釉色独特，孙中山题材，可据此与同类器物区分。
entity_CP_SWT_072,素胎苏武牧羊,,羊|素胎,陶质器物，素胎无釉，饰苏武牧羊纹，做工精细考究，形态端整大方。,苏武牧羊纹饰，素胎工艺，可据此与同类器物区分。
entity_CP_SWT_073,哥釉琮式瓶,琮式瓶,瓶|陶塑|广彩|瓷器,瓷质琮式瓶，做工精细考究，形态端整大方，视觉特征鲜明独特。,琮式瓶造型，可据此与同类器物区分。
entity_CP_SWT_074,青白釉贵妃,,白釉|陶塑,瓷质器物，通体施青白釉，饰贵妃纹，做工精细考究，形态端整大方。,青白与白双色，可据此与同类器物区分。
entity_CP_SWT_075,素胎非洲狮,,狮|素胎,陶质器物，素胎无釉，饰非洲狮纹，做工精细考究，形态端整大方。,非洲狮纹饰，素胎工艺，可据此与同类器物区分。
entity_CP_SWT_076,素胎“竹报平安”竹节形壁挂,,竹|素胎,竹质器物，素胎无釉，饰“竹报平安”竹节形壁挂纹，做工精细考究，形态端整大方。,“竹报平安”纹饰，素胎工艺，可据此与同类器物区分。
entity_CP_SWT_077,玫瑰紫釉尊,,尊|陶塑,瓷质尊，饰玫瑰紫釉纹，做工精细考究，形态端整大方。,玫瑰紫釉纹饰，可据此与同类器物区分。
entity_CP_SWT_078,贴塑鱼藻纹箭筒,,贴塑|鱼藻,陶质器物，贴塑装饰，饰鱼藻纹箭筒纹，做工精细考究，形态端整大方。,鱼藻纹箭筒纹饰，可据此与同类器物区分。
entity_CP_SWT_079,青釉鹰,,青釉|鹰,瓷质器物，通体施青釉，饰鹰纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_SWT_080,白釉如意佛,,白釉|陶塑,瓷质器物，通体施白釉，饰如意佛纹，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_SWT_081,粉青釉龙纹方鼎式炉,粉龙纹方鼎式炉|青炉|龙炉,青釉|龙|炉,瓷质炉，通体施青釉，饰粉龙纹方鼎式纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_SWT_082,开窗青花山水花鸟人物古文字大瓶,山水花鸟人物瓶|青花瓶|花鸟瓶,青花|花鸟|人物|瓶,瓷质瓶，以青花绘饰，开窗装饰，饰山水花鸟人物古文字大纹。,青花蓝白相映，可据此与同类器物区分。
entity_CP_SWT_160,舒釉山水图挂画,山水图挂画|山水挂画,山水|挂画,瓷质挂画，饰山水纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,山水纹饰，可据此与同类器物区分。
entity_CP_SWT_084,翠毛釉鸭,,鸭|陶塑,瓷质器物，通体施翠毛釉，饰鸭纹，做工精细考究，形态端整大方。,翠毛釉色独特，可据此与同类器物区分。
entity_CP_SWT_085,葱白釉调色盘,调色盘|葱白盘,白釉|盘,瓷质盘，通体施葱白釉，饰调色纹，做工精细考究，形态端整大方。,葱白与白双色，可据此与同类器物区分。
entity_CP_SWT_086,茄紫釉蔡文姬,,陶塑,瓷质器物，饰茄紫釉蔡文姬纹，做工精细考究，形态端整大方。,茄紫釉蔡文姬纹饰，可据此与同类器物区分。
entity_CP_SWT_087,绿釉鸭,,绿釉|鸭,瓷质器物，通体施绿釉，饰鸭纹，做工精细考究，形态端整大方。,绿釉色，可据此与同类器物区分。
entity_CP_SWT_088,翠毛釉提梁壶,翠毛提梁壶,壶|陶塑,瓷质提梁壶，通体施翠毛釉，做工精细考究，形态端整大方。,翠毛釉色独特，可据此与同类器物区分。
entity_CP_SWT_089,素胎刻山水纹梅瓶,刻山水梅瓶|山水梅瓶,山水|梅|瓶|素胎,陶质梅瓶，素胎无釉，饰刻山水、梅纹，纹样层次分明。,梅瓶造型，素胎工艺，可据此与同类器物区分。
entity_CP_SWT_090,钧蓝釉树桩笔筒,树桩笔筒|钧蓝笔筒,钧蓝釉|笔筒,瓷质笔筒，通体施钧蓝釉，饰树桩纹，做工精细考究，形态端整大方。,钧蓝釉色独特，可据此与同类器物区分。
entity_CP_SWT_091,钧釉三足蟾蜍,,蟾|陶塑,瓷质器物，饰钧釉三足蟾蜍纹，做工精细考究，形态端整大方。,钧釉三足蟾蜍纹饰，可据此与同类器物区分。
entity_CP_SWT_092,灰白釉罗汉,,白釉|罗汉,瓷质器物，通体施白釉，为灰罗汉形象，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_SWT_093,变釉玉璧形壁挂,,陶塑,瓷质器物，饰变釉玉璧形壁挂纹，做工精细考究，形态端整大方。,变釉玉璧形壁纹饰，可据此与同类器物区分。
