id,name,entity_type,entity_label,tags,description,images,source,保护级别,标注,别称,别名,博物馆级别,材质,材质/工艺,藏品数量,称号,城市名称,尺寸,当前展览,地理位置,工艺技法,工艺类别,功能,官方网站,馆藏来源,馆藏数量,核心建筑,幻灯片编号,籍贯,简介,建筑格局,建筑面积,建筑数量,景区级别,捐赠,捐赠人,捐赠人/作者,开放时间,款识,类别,类别缩写,联系电话,落成时间,门票信息,面积,内容描述,年代,起止时间,全称,入馆时间,身份,生卒年,时间,时长,始建时间,适合,收藏单位,图片URL,位置,位置数量,文化寓意,与陈家祠关系,展览类型,展期,展厅,占地面积,珍贵文物,职务,主题,主题简介,主题名称,主要装饰,作品数量,作者,作者/铭文者
entity_CP_GDDY_001,清光绪端石雕刘伶醉酒砚,藏品,CollectionItem,广东端砚,黎木根端石，有金钱火捺、玉带、鸡血线、鹅绒青花、青花结等石品。因石构图，砚面雕刘伶身穿常服，头巾束发，醉眼朦胧，左手拿书，右手拿杯，环抱酒坛，醉态可掬。砚背行刀简练，意到即止。酒坛为砚堂，坛口作砚池，整砚造型独特，人物形象生动传神。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2023-03-091678355211856/2023-03-091678355615903.jpg,广东民间工艺博物馆官网,,,,,,,广东端砚,,,,暂无,,,,,,,征集购买,,,,,,,,,,,,,,,,,,,,,,清代光绪,,,2023/3/9,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2023-03-091678355211856/2023-03-091678355615903.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GDDY_002,清端石雕河图洛书铭文顺池砚,藏品,CollectionItem,广东端砚,端州砚石。长方形淌池式，砚堂斜入砚池处雕一河图洛书。砚背内凹处上首镌篆书：“河图洛书真宗御制”，下纵向刻:“坎水离龟，洛书呈奇。阳正五方，阴隅四维。一九三七，二八四六。分对直乘，遥名目乘。阴两地乘，阳参天两。右转参天，左旋一乘。至九左宜，右有数确。可据理难，尽剖数学。精微起于勾股，勾三股四。其弦则五。三倍不穷，万数之祖同。”落款为：“丁未（道光二十七年，1847）小春粤濂史珍藏”。包浆润亮，形制规整大方，线条简约流畅。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2023-03-091678355623716/2023-03-091678355775981.jpg,广东民间工艺博物馆官网,,,,,,,广东端砚,,,,暂无,,,,,,,征集购买,,,,,,,,,,,,,,,,,,,,,,清代中期,,,2023/3/9,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2023-03-091678355623716/2023-03-091678355775981.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_001,清乾隆广彩锦地开光人物纹碗,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-07-031593766188799/2020-07-031593766363946.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,暂无,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代乾隆,,,2020/7/3,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-07-031593766188799/2020-07-031593766363946.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_002,广彩百子庆丰收图瓶,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498633905/2020-02-121581498690707.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高42cm，口径12.8cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1959年,,,2020/2/19,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498633905/2020-02-121581498690707.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_003,绘广州风景图瓷碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498183206/2020-02-121581498227646.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高5.5cm，口径31cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1950年代,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498183206/2020-02-121581498227646.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_004,广彩绘洛神赋图大碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498497681/2020-02-121581498568101.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高6cm，口径50cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,2002年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498497681/2020-02-121581498568101.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_005,清广彩开光人物纹双鹤耳瓶,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497435223/2020-02-121581497507244.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高59cm，口径17cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代道光至同治,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497435223/2020-02-121581497507244.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_006,广彩昭君出塞图瓷灯,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498234154/2020-02-121581498286773.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,灯罩高19.7cm，口径9.6cm； 灯座高14.5cm，底径,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1980年代中期,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498234154/2020-02-121581498286773.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_007,清广彩法兰克徽章纹碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497509599/2020-02-121581497590983.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高2.5cm，口径27.2cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代晚期,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497509599/2020-02-121581497590983.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_008,清广彩八宝花纹暖碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497592727/2020-02-121581497763919.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高5cm，口径25cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代道光至光绪,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497592727/2020-02-121581497763919.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_009,清乾隆广彩绿地开光人物纹双螭耳花口瓶,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497125702/2020-02-121581497177223.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高23.3cm，口径6×5.2cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代乾隆,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497125702/2020-02-121581497177223.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_010,广彩家庭乐图梅瓶,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498573761/2020-02-121581498627030.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高35cm，口径6cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1998年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498573761/2020-02-121581498627030.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_011,清同治广彩散花雀纹碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581496871181/2020-02-121581496961745.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高5cm，口径27.2cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代同治,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581496871181/2020-02-121581496961745.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_012,清嘉庆广彩人物纹图圆形瓷板,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497273227/2020-02-121581497332181.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,直径45.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代嘉庆至道光,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497273227/2020-02-121581497332181.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_013,民国广彩玉兰花纹碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498294732/2020-02-121581498352514.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高2cm，口径25cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1911年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498294732/2020-02-121581498352514.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_014,清宣统广彩福禄寿纹折沿碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581496774972/2020-02-121581496867580.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高4.3cm，口径24cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代宣统,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581496774972/2020-02-121581496867580.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_015,清光绪广彩积金人物纹蛋形碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497856403/2020-02-121581497910381.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高8cm，口径38.5×30cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代光绪,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497856403/2020-02-121581497910381.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_016,广彩诃利帝母图双耳瓶,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498121767/2020-02-121581498176569.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高62cm，口径13cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1980年代,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498121767/2020-02-121581498176569.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_017,民国广彩西游记图碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497917721/2020-02-121581497968827.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高2.4cm，口径22.6cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497917721/2020-02-121581497968827.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_018,清广彩梅雀纹碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497334377/2020-02-121581497432555.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高2cm，口径20.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1908—1911年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497334377/2020-02-121581497432555.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_019,广彩胭脂红地花蝶纹天球瓶,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498363371/2020-02-121581498433648.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高44.5cm，口径12cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1988年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498363371/2020-02-121581498433648.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_020,清乾隆广彩描金人物纹折沿碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581496967133/2020-02-121581497085439.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高2.6cm，口径19.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代乾隆,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581496967133/2020-02-121581497085439.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_021,广彩同庆年宵图荷口瓶,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498443770/2020-02-121581498488464.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高185cm，口径42cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1984年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498443770/2020-02-121581498488464.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_022,民国广彩徽章纹攒盘,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581497978078/2020-02-121581498036538.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高1.5cm，口径29.5×26.3cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581497978078/2020-02-121581498036538.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GC_023,广彩九龙锦边仕女弈棋图碟,藏品,CollectionItem,广彩,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581498044039/2020-02-121581498107403.jpg,广东民间工艺博物馆官网,,,,,,,广彩,,,,高6.3cm，口径37.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1959年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581498044039/2020-02-121581498107403.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_001,民国广绣缠枝莲纹褂裙,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-07-021593662165775/2020-07-311596179267028.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,衫长63，裙长90cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-07-021593662165775/2020-07-311596179267028.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_002,清广绣孔雀牡丹纹座屏,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499189178/2020-02-121581499247206.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,连座高36.5cm，宽25cm；画心高20cm，宽15cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499189178/2020-02-121581499247206.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_003,清光绪石青缎地绣牡丹团花补子,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499258867/2020-02-121581499315525.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长35cm，宽35cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代光绪,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499258867/2020-02-121581499315525.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_004,人物纹方披巾,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499124927/2020-02-121581499181920.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长111cm，宽111cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1961年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499124927/2020-02-121581499181920.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_005,广绣观音像,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499424513/2020-02-121581499527299.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长108.5cm，宽77cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1992年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499424513/2020-02-121581499527299.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_006,钉金绣山水纹挂画,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499536379/2020-02-121581499600518.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长106cm，宽76cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1963年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499536379/2020-02-121581499600518.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_007,广绣晨曦,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499607838/2020-02-121581499696224.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长187cm，宽133cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,1982年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499607838/2020-02-121581499696224.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_008,民国广绣缠枝莲纹褂裙,藏品,CollectionItem,广绣,这套组合，无论褂或裙，皆满绣缠枝莲纹样，工艺精湛。裙称为马面裙，是中国传统裙类，其式样为两侧折裥，中间有一段光面，俗称“马面”。这套褂裙为民国时期传世品，绣工精细雅洁，色泽文静，图案秀丽。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499318141/2020-02-121581499387861.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,衫长63，裙长90cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499318141/2020-02-121581499387861.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_009,《浔阳遗韵》绣画,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2020-02-121581499703595/2020-02-121581499851202.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长121.5cm，宽113.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,2001年,,,2020/2/12,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2020-02-121581499703595/2020-02-121581499851202.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_010,清广绣花鸟纹女服,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2019-11-291574991279349/2019-11-291574991403949.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长87cm，宽160cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代,,,2019/11/29,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2019-11-291574991279349/2019-11-291574991403949.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_011,清缂丝缠枝牡丹纹台布,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2019-11-291574991216784/2019-11-291574991277342.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长93cm，宽93cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代,,,2019/11/29,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2019-11-291574991216784/2019-11-291574991277342.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_012,清末民初广绣孔雀牡丹纹大画,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2019-11-291574990862605/2019-11-291574991095833.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长300cm，宽114cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代末民初,,,2019/11/29,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2019-11-291574990862605/2019-11-291574991095833.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_GX_013,清缂丝山水人物纹画,藏品,CollectionItem,广绣,无数据,https://www.gzcjc.com.cn/MY/uploadfile/Article/2019-11-291574991100111/2019-11-291574991177634.jpg,广东民间工艺博物馆官网,,,,,,,广绣,,,,长93cm，宽62cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代,,,2019/11/29,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2019-11-291574991100111/2019-11-291574991177634.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_HCBC_001,吉州窑黑棕釉贴图案纹盏,藏品,CollectionItem,黑瓷白瓷,胎厚重，质赤白。敞口，腹壁斜收，矮圈足。盏内有深褐色剪纸纹样。盏内施深黄釉，外施玳瑁釉，施釉厚润饱满。底、足露胎。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887182180.jpg,广东民间工艺博物馆官网,,,,,,,黑瓷白瓷,,,,高4.7cm，口径11.7cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,南宋,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887182180.jpg,,,,,,,,,,,,,,,,暂无,
